"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7DpG8lVap8vg8mCGuX61i9","Path Of The Warrior (Defqon.1 2023 Anthem)","spotify:artist:4f0OXMMSxr0r8Ztx6CdpAl","Sub Zero Project","spotify:album:6TN1PH6C4tBEGELOR9bkLF","Path Of The Warrior (Defqon.1 2023 Anthem)","spotify:artist:4f0OXMMSxr0r8Ztx6CdpAl","Sub Zero Project","2023-02-24","https://i.scdn.co/image/ab67616d0000b27366dea58775adccfef7b8701a","1","1","310776","https://p.scdn.co/mp3-preview/684dbe13aad7f190b6c8e08a628295f22fd81f49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","NLH2L2300061","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-09-17T02:15:48Z"
"spotify:track:5ZkAx8zjLiSs1nMmBwJoZS","When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version","spotify:artist:07QEuhtrNmmZ0zEcqE9SF6","Owl City","spotify:album:0aqJGQ73RTLu3yLgcdU9JC","Wreck-It Ralph","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2012-01-01","https://i.scdn.co/image/ab67616d0000b2736fba239d8fdb3f7125e19091","1","1","218093","https://p.scdn.co/mp3-preview/de32e8f58f055ed972826b9b7eed5f9f76235612?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USWD11263937","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-09-18T16:04:30Z"
"spotify:track:3uwnnTQcHM1rDqSfA4gQNz","Cool for the Summer","spotify:artist:6S2OmqARrzebs0tKUEyXyp","Demi Lovato","spotify:album:56yYgfX6M5FlpETfyZSHkn","Confident","spotify:artist:6S2OmqARrzebs0tKUEyXyp","Demi Lovato","2015-01-01","https://i.scdn.co/image/ab67616d0000b273ed164cf1c10f028e8f528784","1","2","214739","https://p.scdn.co/mp3-preview/29c3e2fad1bece04c7d8ab6e5ad4bee5a13485b5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","USHR11536621","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-09-25T01:00:36Z"
"spotify:track:7z53te3BdUnRLayOLuD0na","One Day (feat. Helena) - Golden Star Radio Mix","spotify:artist:7hQmAXAzWI6D350VTgkKTG, spotify:artist:1AF5cgNny2BBAf4RGQOa03, spotify:artist:3k69Az3he5Dt8aLyA22rMk","Arash, Helena, Golden Star","spotify:album:0abU4VC9jkNydVmpg1LZ0i","SUPERMAN","spotify:artist:7hQmAXAzWI6D350VTgkKTG","Arash","2014-11-04","https://i.scdn.co/image/ab67616d0000b27399066c4b98aa2ab8252a47bc","1","16","178773","https://p.scdn.co/mp3-preview/2ff5bddd69fa7e9dcf861a547dbbf40acc8f4f03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","SE2VK1400702","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-09-25T01:00:50Z"
"spotify:track:0yotOi6EFaBal5Gy7YVcuI","Spacetime (feat. NEVVE)","spotify:artist:3NJ94iuAmmMjbszODYT6pO, spotify:artist:3RTklnRcfHgkQJwFpgOq3t","Subtronics, Nevve","spotify:album:7hQEgIcLdBAkdyvMnC6DNI","FRACTALS","spotify:artist:3NJ94iuAmmMjbszODYT6pO","Subtronics","2022-01-14","https://i.scdn.co/image/ab67616d0000b2731d3c06f26fdacb59741828e5","1","2","168000","https://p.scdn.co/mp3-preview/fa89304710c1153432cfe25d351bd1d6819a142f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","CA5KR0030575","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-09-25T01:01:03Z"
"spotify:track:5EhnuLMer8qAXEDwmLtyrW","Puzzle Box","spotify:artist:4aKdmOXdUKX07HVd3sGgzw, spotify:artist:3NJ94iuAmmMjbszODYT6pO","Rezz, Subtronics","spotify:album:3z3dPd3xRiO8cGESr2aF6M","Puzzle Box","spotify:artist:4aKdmOXdUKX07HVd3sGgzw, spotify:artist:3NJ94iuAmmMjbszODYT6pO","Rezz, Subtronics","2022-03-04","https://i.scdn.co/image/ab67616d0000b273743479ac66260626a234fe8c","1","1","212210","https://p.scdn.co/mp3-preview/6c084953be3064c3e1d57e76d434a3cda5d720f6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","CAUM82200053","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-09-26T05:31:14Z"
"spotify:track:22NW3cdLyoQ1HdQbo8mHN8","Virginity Syndrome","spotify:artist:3oSZKapuKjNzTOejmMFXn3","ovg!","spotify:album:036Ds3m16juQ5CwWn5IKsz","Oppai and Thicc Thighs","spotify:artist:3oSZKapuKjNzTOejmMFXn3","ovg!","2021-02-19","https://i.scdn.co/image/ab67616d0000b27384e0ee6f0a6897b3f433ed09","1","3","144401","https://p.scdn.co/mp3-preview/f9e3add7de6092b0a7d0346b19eaead915471eb3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","14","QZFZ32184645","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-09-28T05:10:39Z"
"spotify:track:18cCBvygH6yEFDY0cYN3wT","Divinity","spotify:artist:3dz0NnIZhtKKeXZxLOxCam, spotify:artist:3lj7jldByrrpUgW5Je8o1p","Porter Robinson, Amy Millan","spotify:album:7AJPV0L05IyIBid97AvwVD","Worlds","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","2014-08-12","https://i.scdn.co/image/ab67616d0000b2731f675e7b8bae408653346dd9","1","1","368373","https://p.scdn.co/mp3-preview/e0b5489fbf665eae0ecdcf56dda2d37a3015142b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USUG11400550","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-05T06:22:36Z"
"spotify:track:4DHkzbZSWxsCsvRoEzr28A","Years Of War","spotify:artist:3dz0NnIZhtKKeXZxLOxCam, spotify:artist:0qN4IkrOJAycUyQsdNUZ3w, spotify:artist:6zQ3DdpGgNBLeqQY8Y4bDu","Porter Robinson, Breanne Düren, Sean Caskey","spotify:album:7AJPV0L05IyIBid97AvwVD","Worlds","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","2014-08-12","https://i.scdn.co/image/ab67616d0000b2731f675e7b8bae408653346dd9","1","3","236053","https://p.scdn.co/mp3-preview/4c9f38a552653c8690c49190f43b824ebc42cbf2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USUG11400551","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-05T06:22:40Z"
"spotify:track:2g1KggY9PKvsoEAOaiz4xx","Daisy","spotify:artist:3PyJHH2wyfQK3WZrk9rpmP","Ashnikko","spotify:album:438ToDoVaJH5aTIXXrlDyI","DEMIDEVIL","spotify:artist:3PyJHH2wyfQK3WZrk9rpmP","Ashnikko","2021-01-15","https://i.scdn.co/image/ab67616d0000b27311b63834a1a557cc77403458","1","1","146523","https://p.scdn.co/mp3-preview/8dea3bcf4bcfd432e0dd90df4f2f83e356255535?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","GBAYE2000596","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-06T10:14:13Z"
"spotify:track:210JJAa9nJOgNa0YNrsT5g","GODS","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:6HvZYsbFfjnjFrWF950C9d","League of Legends, NewJeans","spotify:album:0rAaP1OBxVCn2cIUZNjGRs","GODS","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:6HvZYsbFfjnjFrWF950C9d","League of Legends, NewJeans","2023-10-04","https://i.scdn.co/image/ab67616d0000b273e4179b3fb74beaf0cdfa7a13","1","1","220878","https://p.scdn.co/mp3-preview/48e35140231ef0c9978ecae5a20a866ed7fa5107?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","QZH6S1900802","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-10T16:55:10Z"
"spotify:track:0bYg9bo50gSsH3LtXe2SQn","All I Want for Christmas Is You","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:61ulfFSmmxMhc2wCdmdMkN","Merry Christmas","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1994-10-28","https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f","1","2","241106","https://p.scdn.co/mp3-preview/6b1557cd25d543940a3decd85a7bf2bc136c51f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USSM19400325","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-11T17:33:23Z"
"spotify:track:2FRnf9qhLbvw8fu4IBXx78","Last Christmas","spotify:artist:5lpH0xAS4fVfLkACg9DAuM","Wham!","spotify:album:6egzU9NKfora01qaNbvwfZ","LAST CHRISTMAS","spotify:artist:5lpH0xAS4fVfLkACg9DAuM","Wham!","1984-11-29","https://i.scdn.co/image/ab67616d0000b273f2d2adaa21ad616df6241e7d","1","1","262960","https://p.scdn.co/mp3-preview/5c6b42e86dba5ec9e8346a345b3a8822b2396d3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBBBM8400019","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-11T17:33:27Z"
"spotify:track:1foMv2HQwfQ2vntFf9HFeG","Rhinestone Eyes","spotify:artist:3AA28KZvwAUcZuOKwyblJQ","Gorillaz","spotify:album:2dIGnmEIy1WZIcZCFSj6i8","Plastic Beach","spotify:artist:3AA28KZvwAUcZuOKwyblJQ","Gorillaz","2010-03-03","https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985","1","4","200173","https://p.scdn.co/mp3-preview/f16d7c3a013b0127da5ba7cf7b0dd89e224f8ed0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","GBAYE1000017","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-11T17:33:42Z"
"spotify:track:7oEFDtEebqQH4yMfSA1MOM","TOKYO HEAT (Tokyo Drift)","spotify:artist:5tMMTJbvSM8jApcukwqO9V","C.H.A.Y.","spotify:album:51wI425McOWeWCHiJ7aZ2X","TOKYO HEAT (Tokyo Drift)","spotify:artist:5tMMTJbvSM8jApcukwqO9V","C.H.A.Y.","2022-04-29","https://i.scdn.co/image/ab67616d0000b27317def9729d3edb8932a65fe0","1","1","160629","https://p.scdn.co/mp3-preview/bebf4e09a735760fd880a94456aa72598c697914?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","QZHN42240293","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-11T17:34:38Z"
"spotify:track:4RvWPyQ5RL0ao9LPZeSouE","Everybody Wants To Rule The World","spotify:artist:4bthk9UfsYUYdcFyqxmSUU","Tears For Fears","spotify:album:3myPwaMYjdwhtq0nFgeG6W","Songs From The Big Chair (Super Deluxe Edition)","spotify:artist:4bthk9UfsYUYdcFyqxmSUU","Tears For Fears","1985-02-25","https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235","1","3","251488","https://p.scdn.co/mp3-preview/49a5e33d422484fde5484d3e665821e9a3a8b540?cid=9950ac751e34487dbbe027c4fd7f8e99","false","89","GBF088590110","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-11T17:35:09Z"
"spotify:track:2JgbGCxtzRp6wL5H1DgxV7","Fellow Feeling","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","spotify:album:7AJPV0L05IyIBid97AvwVD","Worlds","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","2014-08-12","https://i.scdn.co/image/ab67616d0000b2731f675e7b8bae408653346dd9","1","11","350173","https://p.scdn.co/mp3-preview/bc64335c266c7de12a0446f80b3901a336d31e60?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USUG11400556","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-15T17:06:19Z"
"spotify:track:7HPOkraf58bF7CzwN950F3","Born To Run","spotify:artist:40HDiLfKm0tXk2FxlJx6aO","Jim Yosef","spotify:album:0rIgn81EhZMn0r9Rg4ELI4","Born To Run","spotify:artist:40HDiLfKm0tXk2FxlJx6aO","Jim Yosef","2022-08-30","https://i.scdn.co/image/ab67616d0000b273f54e6eba06444cabd7d2529b","1","1","202541","https://p.scdn.co/mp3-preview/0a18a7f9acd13b6c308dfc3d84ec5b123e4dd11f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","GX5MY2240453","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:51:38Z"
"spotify:track:6eBbIMfIKBD63hOedNquIh","Somewhere to Run - Lost Kings Remix","spotify:artist:0Cd6nHYwecCNM1sVEXKlYr, spotify:artist:3hyEbRtp617pNCuuQjyOmc","Krewella, Lost Kings","spotify:album:5AXtsF71yw0NerJehZ15Dw","Somewhere to Run - Lost Kings (Remixes)","spotify:artist:0Cd6nHYwecCNM1sVEXKlYr","Krewella","2015-07-22","https://i.scdn.co/image/ab67616d0000b273e4501181a7a3cf26b4a2826b","1","1","227786","https://p.scdn.co/mp3-preview/92de190be0708e1b19c31d5db7a3ca1e4c6462fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USSM11505708","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:51:48Z"
"spotify:track:2KtOOW1DN1D0AJTkJmfq3M","Dynamite","spotify:artist:5ChF3i92IPZHduM7jN3dpg, spotify:artist:3IpvVrP3VLhruTmnququq7, spotify:artist:4RTCIP5yp2tL1AtBCq7ukj","Nicky Romero, Mike Williams, Amba Shepherd","spotify:album:1qxD0ls8NVOJrdHRrmInrR","Dynamite","spotify:artist:5ChF3i92IPZHduM7jN3dpg, spotify:artist:3IpvVrP3VLhruTmnququq7, spotify:artist:4RTCIP5yp2tL1AtBCq7ukj","Nicky Romero, Mike Williams, Amba Shepherd","2019-11-01","https://i.scdn.co/image/ab67616d0000b273068bce591e007c74fbf0b6f5","1","1","202968","https://p.scdn.co/mp3-preview/0032bd42308c16841720cb0bd8d4f28c2983f924?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","NLUW21900875","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:52:14Z"
"spotify:track:60VLtkNdzSiwESwBDlRFst","Nothing But Love For You","spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:0izKfMblL8LX6Bv2wG3Cy7","Vicetone, Lena Leon","spotify:album:6NnwmqK1adZp3yXObpoD0W","Legacy","spotify:artist:0daugAjUgbJSqdlyYNwIbT","Vicetone","2021-04-02","https://i.scdn.co/image/ab67616d0000b27334330e5556a44306fcbdc4cc","1","3","204812","https://p.scdn.co/mp3-preview/c0e3bd59cb145ea3818e1e8cf8d86355c7fe8c27?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","CA6D22100174","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:52:29Z"
"spotify:track:1cHLPwupcUcpsfkM1QCZke","Nostalgia","spotify:artist:0daugAjUgbJSqdlyYNwIbT, spotify:artist:1CDmBePj1MYpSUDvrJD5pI","Vicetone, Moore","spotify:album:6NnwmqK1adZp3yXObpoD0W","Legacy","spotify:artist:0daugAjUgbJSqdlyYNwIbT","Vicetone","2021-04-02","https://i.scdn.co/image/ab67616d0000b27334330e5556a44306fcbdc4cc","1","10","220548","https://p.scdn.co/mp3-preview/af09c2b80f1cc3fdf685f66620bfd8e688853fcc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","CA6D22100179","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:52:44Z"
"spotify:track:1UvLYkSfgqGbEgykqBWGx6","Sweet Time","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","spotify:album:4Hjqdhj5rh816i1dfcUEaM","Nurture","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","2021-04-23","https://i.scdn.co/image/ab67616d0000b2737d6ac8b4a84ad4b342050d87","1","9","251509","https://p.scdn.co/mp3-preview/4c5c093d1e439d416b295930586d134f3d492eb5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USQE92000200","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:52:54Z"
"spotify:track:6uyltToZgo3MDKhCJ7F8Wc","Musician","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","spotify:album:4Hjqdhj5rh816i1dfcUEaM","Nurture","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","2021-04-23","https://i.scdn.co/image/ab67616d0000b2737d6ac8b4a84ad4b342050d87","1","5","238870","https://p.scdn.co/mp3-preview/7e68daab03f187fca58d612019fa57f9ecb2aa33?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USQE92000196","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:53:00Z"
"spotify:track:6aUfT9QOcTHhxLNrf1aVR8","Get Your Wish","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","spotify:album:4Hjqdhj5rh816i1dfcUEaM","Nurture","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","2021-04-23","https://i.scdn.co/image/ab67616d0000b2737d6ac8b4a84ad4b342050d87","1","3","218509","https://p.scdn.co/mp3-preview/86eeb702db2446906f9a0bba2359c2ba76dac548?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USQE92000001","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:53:10Z"
"spotify:track:2SPLruQ8OrTK85PDKt4y6C","Never Dies (feat. Lil Eddie)","spotify:artist:47z7ZrgFoBvVpCnElCE3Zh, spotify:artist:5CY0QKsbUBpQJIE2yycsYi","Yellow Claw, Lil Eddie","spotify:album:3VxWV3tqBRaBjYLVYUNMLY","Amsterdam Trap Music, Vol. 2","spotify:artist:47z7ZrgFoBvVpCnElCE3Zh","Yellow Claw","2014-07-22","https://i.scdn.co/image/ab67616d0000b273de8177ecbfcd8d8e71692fe8","1","4","222408","https://p.scdn.co/mp3-preview/4e43db9cb7b235e1990db910b1c5e9989b179c93?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USZ4V1400033","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:53:25Z"
"spotify:track:6jizk5lOUnfpaZXYMdfeC6","Trumpets","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo","spotify:album:1OdcBxCNY52OXH0r4odXqP","Tattoos","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo","2013-09-10","https://i.scdn.co/image/ab67616d0000b273ba30e4d27e93015180b4924d","1","5","217306","https://p.scdn.co/mp3-preview/6d8ac1b5922833cf70005b93e23d921d29552bc9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USWB11303249","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-10-21T17:53:32Z"
"spotify:track:0fnrHmbApoVm9Zt8jIwKsi","Feel So Good","spotify:artist:2FmgW6Jee0JQKtb6EnBWCq","DJ Isaac","spotify:album:1JuieeW86pG1yMTvmis54g","Feel So Good","spotify:artist:2FmgW6Jee0JQKtb6EnBWCq","DJ Isaac","2023-04-28","https://i.scdn.co/image/ab67616d0000b273c5d15b6b35b2495b329bbf2f","1","1","215225","https://p.scdn.co/mp3-preview/b6c7a295a984486ef2030de2c8e710471fd31779?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","NLS762300139","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-02T17:02:53Z"
"spotify:track:2rKkaX6ToSvPhUqO3GiKfA","1527","spotify:artist:0caJEGgVuXuSHhhrMCmlkI","Sefa","spotify:album:0vonBEydUXgi1xLuibPIGL","1527","spotify:artist:0caJEGgVuXuSHhhrMCmlkI","Sefa","2023-07-27","https://i.scdn.co/image/ab67616d0000b2737662bec100978d31ec5cc628","1","1","191442","https://p.scdn.co/mp3-preview/9b1d985e430592bc3d10d1f828ce12931ea668ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","NLH2L2300176","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-02T17:03:24Z"
"spotify:track:1oew3nFNY3vMacJAsvry0S","Me And My Broken Heart","spotify:artist:0kkxsdcaWmWU2yWAqclDh4","Rixton","spotify:album:02ae5i5UAoFrt2peVox9Xd","Let The Road","spotify:artist:0kkxsdcaWmWU2yWAqclDh4","Rixton","2014-01-01","https://i.scdn.co/image/ab67616d0000b273647377a36072bd08e44dd32b","1","5","193733","https://p.scdn.co/mp3-preview/92a1dd5814d88c95933f7170200e6dbaf9c3b7b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USUM71401800","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-07T16:54:12Z"
"spotify:track:2wWboDFZJPWXVNlHUbdSVQ","Dear No One","spotify:artist:1vSN1fsvrzpbttOYGsliDr","Tori Kelly","spotify:album:44D28vK3JSIQ7oQNAfoeBD","Foreword","spotify:artist:1vSN1fsvrzpbttOYGsliDr","Tori Kelly","2013-01-01","https://i.scdn.co/image/ab67616d0000b273eaf4b0de16e2a2bc9b796302","1","2","197846","https://p.scdn.co/mp3-preview/161bd8a7ecbe52611f16e26ac8433e00093052f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USUM71312704","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-07T16:54:23Z"
"spotify:track:5ZzjNL4J31lqU853Un7T3f","Gold (Stupid Love)","spotify:artist:5FKchcZpQOkqFvXBj1aCvb, spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:2D03NzGIqn32zlCG1DViBu","Excision, ILLENIUM, Shallows","spotify:album:1DCg2NhX15z5fOKfMwXMnw","Gold (Stupid Love)","spotify:artist:5FKchcZpQOkqFvXBj1aCvb, spotify:artist:45eNHdiiabvmbp4erw26rg","Excision, ILLENIUM","2018-07-17","https://i.scdn.co/image/ab67616d0000b2737f1485281a210cedaeab23b6","1","1","295890","https://p.scdn.co/mp3-preview/70f70994517c664601472875ca1b1393ff8cdf60?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","NLRD51831603","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-07T16:54:39Z"
"spotify:track:1gTa0kM9Xlfb2HS1KOzz4V","Into Pieces (feat. Grabbitz)","spotify:artist:3NJ94iuAmmMjbszODYT6pO, spotify:artist:4fv1OFJywZ7DHCz3mVQQ45","Subtronics, Grabbitz","spotify:album:7hQEgIcLdBAkdyvMnC6DNI","FRACTALS","spotify:artist:3NJ94iuAmmMjbszODYT6pO","Subtronics","2022-01-14","https://i.scdn.co/image/ab67616d0000b2731d3c06f26fdacb59741828e5","1","11","211764","https://p.scdn.co/mp3-preview/7874c131e5f4b8f1e43ec899d235e97977c2b4bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","CA5KR0034032","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-07T16:54:52Z"
"spotify:track:2yHmIxXi48DFl6zQlIhEaj","Wildfire","spotify:artist:6yhD1KjhLxIETFF7vIRf8B","Against The Current","spotify:album:1EEFnTyINt6GLnTrNJH1zT","Wildfire","spotify:artist:6yhD1KjhLxIETFF7vIRf8B, spotify:artist:3pIwN0ERwFjm7yfQQXpfyz","Against The Current, LEC","2022-01-10","https://i.scdn.co/image/ab67616d0000b273e6e663bf89c9e0b748100b77","1","1","166779","https://p.scdn.co/mp3-preview/316d16d193b4b357312ddd9eb7c0e51ca4d18577?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USAT22107621","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-07T16:55:00Z"
"spotify:track:2tI2DDT95lnvNhlPWZRMJ3","Come & Get It","spotify:artist:0Cd6nHYwecCNM1sVEXKlYr","Krewella","spotify:album:1Y7A8ZaZ9QyeeOa3uWQJqc","Get Wet","spotify:artist:0Cd6nHYwecCNM1sVEXKlYr","Krewella","2013-09-20","https://i.scdn.co/image/ab67616d0000b273f2b1c2ed52674e40d14cd6c4","1","3","205160","https://p.scdn.co/mp3-preview/fc25e2b430713c13cd870b08c757fd796ec2eeee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USQX91202173","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-11T17:12:08Z"
"spotify:track:2lNFWUrxuNaQsf5I1pDTPr","Sea Of Voices","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","spotify:album:7AJPV0L05IyIBid97AvwVD","Worlds","spotify:artist:3dz0NnIZhtKKeXZxLOxCam","Porter Robinson","2014-08-12","https://i.scdn.co/image/ab67616d0000b2731f675e7b8bae408653346dd9","1","10","298980","https://p.scdn.co/mp3-preview/f22e4b7a3cbbbcd0cebd41ebb3bbabe7d5afdc0d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USUG11400041","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-12T16:39:03Z"
"spotify:track:7wxeGWvf8HNuUeK4k06mOr","Opa","spotify:artist:73jBynjsVtofjRpdpRAJGk, spotify:artist:2wX6xSig4Rig5kZU6ePlWe","Dimitri Vegas & Like Mike, KSHMR","spotify:album:6Ds82KME1uLRZBx1V2JI5E","Opa","spotify:artist:73jBynjsVtofjRpdpRAJGk, spotify:artist:2wX6xSig4Rig5kZU6ePlWe","Dimitri Vegas & Like Mike, KSHMR","2018-07-22","https://i.scdn.co/image/ab67616d0000b273a49e7eb518b0d9ba1b913c15","1","1","206250","https://p.scdn.co/mp3-preview/c88c2a27a855c15edd674e17ad32bc9e01ea6cf9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","BEG851800030","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-12T16:39:09Z"
"spotify:track:0m3EsIfqAfo48vGr18KVpq","You Were Right","spotify:artist:45eNHdiiabvmbp4erw26rg, spotify:artist:1Uyqa2sdHm1bL5JK4IC4zc, spotify:artist:4fv1OFJywZ7DHCz3mVQQ45","ILLENIUM, Wooli, Grabbitz","spotify:album:0ValflNlWce21wm5PlwV60","ILLENIUM","spotify:artist:45eNHdiiabvmbp4erw26rg","ILLENIUM","2023-04-28","https://i.scdn.co/image/ab67616d0000b273b1509e7e6067890add82b2ca","1","8","235200","https://p.scdn.co/mp3-preview/bbaf7fad0c4cb1e99d0341e17e39278de7749c1e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USWB12207322","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-13T01:20:47Z"
"spotify:track:4bdzlt280luOgFi0ZlkTvR","Ticking Away","spotify:artist:3wrFoI9EVjWg6m8xXeWr5t, spotify:artist:4fv1OFJywZ7DHCz3mVQQ45, spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz","VALORANT, Grabbitz, bbno$","spotify:album:2CNm7QxoOSkqawLMnoepZB","Ticking Away","spotify:artist:3wrFoI9EVjWg6m8xXeWr5t, spotify:artist:4fv1OFJywZ7DHCz3mVQQ45, spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz","VALORANT, Grabbitz, bbno$","2023-07-31","https://i.scdn.co/image/ab67616d0000b2732dec0133eb6e5dd2ea17ebbb","1","1","205270","https://p.scdn.co/mp3-preview/7d16164acfba50821fe6ba25d542376e267e93e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","QZH6S1900796","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2023-11-13T01:21:00Z"
